table_name,row_identifier,column_name,missing_class,missing_information_area,explanation,severity
lap,lap_id=14836,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14837,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14837,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14837,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14838,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14838,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14840,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14841,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14841,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14843,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14844,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14844,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14846,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14847,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14847,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14849,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14849,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14849,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14850,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14850,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14850,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14854,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14855,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14855,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14860,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14861,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14861,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14863,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14864,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14864,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14866,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14866,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14866,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14867,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14867,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14867,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14869,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14870,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14870,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14872,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14872,sector2_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector2_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14872,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14872,speed_i2,SUSPICIOUS_NULL,SPEED_INFORMATION,speed_i2 is missing without a direct pit-related explanation.,yellow
lap,lap_id=14872,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14873,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14873,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14875,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14876,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14876,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14878,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14879,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14879,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14881,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14881,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14881,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14882,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14882,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14882,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14884,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14885,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14885,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14887,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14887,sector2_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector2_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14887,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14887,speed_i2,SUSPICIOUS_NULL,SPEED_INFORMATION,speed_i2 is missing without a direct pit-related explanation.,yellow
lap,lap_id=14887,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14888,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14888,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14890,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14891,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14891,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14893,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14896,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14896,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14896,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14897,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14897,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14897,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14899,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14900,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14900,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14902,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14903,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14903,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14905,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14906,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14906,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14908,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14909,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14909,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14911,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14911,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14911,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14912,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14912,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14912,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14915,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14916,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14916,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14918,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14919,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14919,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14921,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14921,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14921,sector2_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector2_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14921,sector3_time_ms,EXPLAINED_NULL,SECTOR_INFORMATION,"sector3_time_ms is missing and pit_in_time_ms is present, so the lap is an in-lap.",yellow
lap,lap_id=14921,speed_i1,EXPLAINED_NULL,SPEED_INFORMATION,speed_i1 is missing and pit information is present.,yellow
lap,lap_id=14921,speed_i2,SUSPICIOUS_NULL,SPEED_INFORMATION,speed_i2 is missing without a direct pit-related explanation.,yellow
lap,lap_id=14921,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14922,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14922,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14924,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14925,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14925,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14925,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14927,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14928,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14928,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14930,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14931,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14931,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14933,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14934,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14934,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14936,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14937,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14937,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14937,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14939,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14940,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14940,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14942,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14943,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14943,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14945,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14946,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14946,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14948,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14949,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14949,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14951,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14952,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14952,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14952,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14954,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14955,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14955,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14957,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14958,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14958,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14960,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14961,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14961,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14963,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14964,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14964,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14964,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14966,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14967,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14967,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14968,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14969,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14969,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14969,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14973,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14974,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14974,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14976,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14977,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14977,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14977,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14981,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14982,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14982,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14984,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14985,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14985,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14985,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14989,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14990,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14990,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14992,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14993,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14993,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14993,speed_st,EXPLAINED_NULL,SPEED_INFORMATION,speed_st is missing and pit information is present.,yellow
lap,lap_id=14995,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14996,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14996,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=14998,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=14999,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=14999,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=15001,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=15002,sector1_time_ms,SUSPICIOUS_NULL,SECTOR_INFORMATION,sector1_time_ms is missing without a direct sector-specific explanation.,yellow
lap,lap_id=15003,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
lap,lap_id=15003,speed_fl,EXPLAINED_NULL,SPEED_INFORMATION,speed_fl is missing and pit information is present.,yellow
lap,lap_id=15004,lap_time_ms,SUSPICIOUS_NULL,LAP_TIME_INFORMATION,"lap_time_ms is missing, so the row lacks the main lap time information.",red
